yyyymmdd,jindices,jcount,party_list
19990709,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990710,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990711,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990712,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990713,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990714,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990715,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990716,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990717,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990718,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990719,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990720,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990721,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990722,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990723,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990724,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990725,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990726,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990727,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990728,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990729,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990730,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990731,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990801,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990802,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990803,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990804,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990805,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990806,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990807,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990808,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990809,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990810,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990811,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990812,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990813,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990814,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990815,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990816,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990817,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990818,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990819,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990820,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990821,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990822,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990823,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990824,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990825,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990826,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990827,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990828,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990829,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990830,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990831,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990901,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990902,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990903,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990904,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990905,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990906,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990907,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990908,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990909,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990910,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990911,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990912,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990913,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990914,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990915,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990916,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990917,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990918,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990919,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990920,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990921,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990922,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990923,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990924,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990925,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990926,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990927,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990928,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990929,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19990930,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991001,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991002,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991003,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991004,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991005,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991006,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991007,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991008,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991009,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991010,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991011,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991012,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991013,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991014,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991015,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991016,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991017,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991018,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991019,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991020,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991021,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991022,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991023,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
19991024,[ 96  95  92  90 117  91  93  89  94],9,"['Democratic', 'Democratic', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican', 'Republican']"
